date,bulk_campaign_id,count_click,count_complain,count_hard_bounce,count_open,count_purchase,count_send,count_soft_bounce,count_subscribe,count_unsubscribe,nunique_click,nunique_complain,nunique_hard_bounce,nunique_open,nunique_purchase,nunique_send,nunique_soft_bounce,nunique_subscribe,nunique_unsubscribe,count_hbq_spam,nunique_hbq_spam,count_close,nunique_close
2022-10-19,3946,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2022-10-19,3948,1,0,0,23,0,0,0,0,1,1,0,0,23,0,0,0,0,1,0,0,0,0
2022-10-19,3987,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2022-10-19,4019,0,0,0,19,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
2022-10-19,4038,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2022-10-19,4052,0,0,0,19,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
2022-10-19,4087,0,0,0,16,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
2022-10-19,4116,0,0,0,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
2022-10-19,4137,0,0,0,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
2022-10-19,4172,0,0,0,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
2022-10-19,4240,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2022-10-19,4273,0,0,0,18,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
2022-10-19,4301,0,0,0,28,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0
2022-10-19,4346,0,0,0,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
2022-10-19,4439,1,0,0,16,0,0,0,0,0,1,0,0,16,0,0,0,0,0,0,0,0,0
2022-10-19,4463,0,0,0,11,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
2022-10-19,4492,0,0,0,33,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
2022-10-19,4517,0,0,0,15,0,0,0,0,1,0,0,0,15,0,0,0,0,1,0,0,0,0
2022-10-19,4548,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-10-19,4568,0,0,0,28,0,0,0,0,2,0,0,0,28,0,0,0,0,2,0,0,0,0
2022-10-19,4591,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
2022-10-19,4617,0,0,0,16,0,0,0,0,1,0,0,0,16,0,0,0,0,1,0,0,0,0
2022-10-19,4664,0,0,0,18,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
2022-10-19,4679,1,0,0,71,0,0,0,0,3,1,0,0,71,0,0,0,0,3,0,0,0,0
2022-10-19,4696,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
2022-10-19,4710,0,0,0,17,0,0,0,0,1,0,0,0,17,0,0,0,0,1,0,0,0,0
2022-10-19,4744,1,0,0,80,0,0,0,0,3,1,0,0,80,0,0,0,0,3,0,0,0,0
2022-10-19,4813,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2022-10-19,4832,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
2022-10-19,4854,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0
2022-10-19,4860,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2022-10-19,4872,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-10-19,4887,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-10-19,4889,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-10-19,4895,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2022-10-19,4899,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-10-19,4912,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0
2022-10-19,4918,4,0,0,92,0,0,0,0,5,4,0,0,92,0,0,0,0,5,0,0,0,0
2022-10-19,4922,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0
2022-10-19,4935,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0
2022-10-19,4962,0,0,0,14,0,0,0,0,1,0,0,0,14,0,0,0,0,1,0,0,0,0
2022-10-19,4966,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2022-10-19,4968,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2022-10-19,4971,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-10-19,4972,0,0,0,3,0,0,0,0,2,0,0,0,3,0,0,0,0,2,0,0,0,0
2022-10-19,4980,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-10-19,4981,0,0,0,21,0,0,0,0,2,0,0,0,21,0,0,0,0,2,0,0,0,0
2022-10-19,4992,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0
2022-10-19,5001,1,0,0,10,0,0,0,0,3,1,0,0,10,0,0,0,0,3,0,0,0,0
2022-10-19,5052,0,0,0,20,0,0,0,0,2,0,0,0,20,0,0,0,0,2,0,0,0,0
2022-10-19,5080,0,0,0,9,0,0,0,1,2,0,0,0,9,0,0,0,1,1,0,0,0,0
2022-10-19,5112,4,0,0,64,0,0,0,0,4,4,0,0,63,0,0,0,0,3,0,0,0,0
2022-10-19,5184,1,0,0,30,0,0,0,0,3,1,0,0,30,0,0,0,0,3,0,0,0,0
2022-10-19,5201,0,0,0,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
2022-10-19,5207,0,0,0,18,0,0,0,0,1,0,0,0,18,0,0,0,0,1,0,0,0,0
2022-10-19,5274,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2022-10-19,5286,1,0,0,5,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0
2022-10-19,5318,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
2022-10-19,5335,0,0,0,79,0,0,0,0,1,0,0,0,78,0,0,0,0,1,0,0,0,0
2022-10-19,5403,2,0,0,45,0,0,0,0,0,1,0,0,45,0,0,0,0,0,0,0,0,0
2022-10-19,5407,0,0,0,28,0,0,0,0,3,0,0,0,28,0,0,0,0,2,0,0,0,0
2022-10-19,5456,1,0,0,33,0,0,0,0,0,1,0,0,32,0,0,0,0,0,0,0,0,0
2022-10-19,5505,2,0,0,56,0,0,0,0,2,1,0,0,56,0,0,0,0,2,0,0,0,0
2022-10-19,5515,5,0,0,9,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0
2022-10-19,5548,0,0,0,34,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0
2022-10-19,5559,1,0,0,47,0,0,0,0,0,1,0,0,47,0,0,0,0,0,0,0,0,0
2022-10-19,5623,1,0,0,36,0,0,0,0,0,1,0,0,36,0,0,0,0,0,0,0,0,0
2022-10-19,5662,1,0,0,62,0,0,0,1,4,1,0,0,61,0,0,0,1,3,0,0,0,0
2022-10-19,5679,0,0,0,36,0,0,0,0,7,0,0,0,36,0,0,0,0,6,0,0,0,0
2022-10-19,5707,0,0,0,44,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0
2022-10-19,5782,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
2022-10-19,5784,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2022-10-19,5785,0,0,0,53,0,0,0,0,2,0,0,0,53,0,0,0,0,1,0,0,0,0
2022-10-19,5792,1,0,0,64,0,0,0,0,1,1,0,0,64,0,0,0,0,1,0,0,0,0
2022-10-19,5816,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2022-10-19,5840,3,0,0,79,0,0,0,0,2,1,0,0,78,0,0,0,0,1,0,0,0,0
2022-10-19,5843,1,0,0,48,0,0,0,0,0,1,0,0,48,0,0,0,0,0,0,0,0,0
2022-10-19,5893,1,0,0,67,0,0,0,0,1,1,0,0,67,0,0,0,0,1,0,0,0,0
2022-10-19,5914,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
2022-10-19,5922,1,0,0,76,0,0,0,0,2,1,0,0,76,0,0,0,0,1,0,0,0,0
2022-10-19,5939,2,0,0,110,0,0,0,0,1,2,0,0,110,0,0,0,0,1,0,0,0,0
2022-10-19,5959,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-10-19,5970,0,0,0,14,0,0,0,0,1,0,0,0,14,0,0,0,0,1,0,0,0,0
2022-10-19,6223,3,0,0,17,0,0,0,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0
2022-10-19,6233,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2022-10-19,6251,5,0,0,94,0,0,0,0,2,2,0,0,94,0,0,0,0,2,0,0,0,0
2022-10-19,6283,11,0,0,119,0,0,0,0,2,3,0,0,118,0,0,0,0,2,0,0,0,0
2022-10-19,6289,5,0,0,123,0,0,0,0,1,3,0,0,123,0,0,0,0,1,0,0,0,0
2022-10-19,6316,3,0,0,202,0,0,0,0,7,3,0,0,201,0,0,0,0,7,0,0,0,0
2022-10-19,6336,0,0,0,6,0,0,0,0,1,0,0,0,6,0,0,0,0,1,0,0,0,0
2022-10-19,6342,0,0,0,8,0,0,0,0,1,0,0,0,8,0,0,0,0,1,0,0,0,0
2022-10-19,6374,10,0,0,250,0,0,0,0,5,9,0,0,250,0,0,0,0,5,0,0,0,0
2022-10-19,6633,79,0,7899,11016,0,22723,129,3,228,58,0,7899,10806,0,22719,128,3,219,4,4,0,0
2022-10-19,6682,1,0,0,5,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0
2022-10-19,6747,7,0,0,675,0,0,0,0,16,6,0,0,671,0,0,0,0,15,0,0,0,0
2022-10-19,6783,2,0,0,65,0,0,0,0,0,2,0,0,64,0,0,0,0,0,0,0,0,0
2022-10-19,6803,1,0,0,11,0,0,0,0,1,1,0,0,11,0,0,0,0,1,0,0,0,0
2022-10-19,6834,45,0,0,1036,0,0,0,0,9,36,0,0,1021,0,0,0,0,9,0,0,0,0
2022-10-19,6884,31,0,0,946,0,0,0,0,18,26,0,0,942,0,0,0,0,16,0,0,0,0
2022-10-19,6936,8,0,0,25,0,0,0,0,0,3,0,0,24,0,0,0,0,0,0,0,0,0
2022-10-19,6963,87,0,0,1682,0,0,0,0,67,60,0,0,1655,0,0,0,0,51,0,0,0,0
2022-10-19,7028,87,0,1,1705,0,0,0,0,34,58,0,1,1685,0,0,0,0,32,0,0,0,0
2022-10-19,7086,7,0,0,92,0,0,0,0,1,6,0,0,91,0,0,0,0,1,0,0,0,0
2022-10-19,7105,189,0,0,2149,0,0,0,3,90,129,0,0,2131,0,0,0,3,84,0,0,0,0
2022-10-19,7110,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-19,7131,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-19,7147,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-19,7180,1153,0,1,9011,5,0,5,3,175,891,0,1,8885,5,0,5,3,165,0,0,0,0
2022-10-19,7182,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-10-19,7188,72,0,0,772,0,0,1,0,12,56,0,0,762,0,0,1,0,12,0,0,0,0
2022-10-19,7205,36,0,0,515,0,0,0,0,0,36,0,0,513,0,0,0,0,0,0,0,0,0
2022-10-19,7207,5,0,0,64,0,0,0,0,0,5,0,0,64,0,0,0,0,0,0,0,0,0
2022-10-19,7220,2,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
2022-10-19,7221,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2022-10-19,7231,15338,0,286,56658,32,1986444,4822,19,751,11979,0,286,55656,31,1975561,4801,19,692,57,57,0,0
2022-10-19,7232,1407,0,38,5244,0,211547,530,2,70,1090,0,38,5156,0,211547,530,2,60,4,4,0,0
2022-10-19,7236,624,0,0,13687,0,0,0,0,0,624,0,0,13574,0,0,0,0,0,0,0,0,0
2022-10-19,7238,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-19,7243,12,0,5,595,0,961,0,0,0,12,0,5,578,0,961,0,0,0,0,0,0,0
2022-10-19,7244,24,0,0,660,0,1574,0,0,0,24,0,0,654,0,1574,0,0,0,0,0,0,0
2022-10-19,7253,1822,0,2579,233607,0,702670,0,0,0,1822,0,2579,231903,0,702670,0,0,0,0,0,0,0
2022-10-19,7254,290,0,605,33300,0,108055,0,0,0,290,0,605,32984,0,108055,0,0,0,0,0,0,0
2022-10-19,7255,1,0,0,14,0,25,0,0,0,1,0,0,14,0,25,0,0,0,0,0,0,0
2022-10-19,7256,0,0,0,102,0,116,0,0,0,0,0,0,98,0,116,0,0,0,0,0,0,0
2022-10-20,764,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-10-20,783,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2022-10-20,849,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2022-10-20,868,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2022-10-20,908,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-10-20,938,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2022-10-20,992,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2022-10-20,1011,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2022-10-20,1020,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-10-20,1204,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2022-10-20,1330,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-10-20,1358,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2022-10-20,1378,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-10-20,1409,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-10-20,1468,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2022-10-20,1469,0,0,0,3,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0
2022-10-20,1508,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2022-10-20,1525,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-10-20,1557,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-10-20,1573,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-10-20,1588,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2022-10-20,1590,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2022-10-20,1598,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2022-10-20,1599,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2022-10-20,1603,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-10-20,1625,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-10-20,1961,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
2022-10-20,2000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-10-20,2003,0,0,0,18,0,0,0,0,1,0,0,0,16,0,0,0,0,1,0,0,0,0
2022-10-20,2029,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-10-20,2088,4,0,0,7,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0
2022-10-20,2090,0,0,0,6,0,0,0,0,1,0,0,0,6,0,0,0,0,1,0,0,0,0
2022-10-20,2127,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2022-10-20,2146,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-10-20,2157,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2022-10-20,2222,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2022-10-20,2229,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2022-10-20,2298,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2022-10-20,2309,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2022-10-20,2317,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2022-10-20,2340,1,0,0,7,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0
2022-10-20,2366,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2022-10-20,2367,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2022-10-20,2404,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2022-10-20,2423,0,0,0,14,0,0,0,0,1,0,0,0,14,0,0,0,0,1,0,0,0,0
2022-10-20,2443,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
2022-10-20,2499,2,0,0,44,0,0,0,0,4,2,0,0,44,0,0,0,0,4,0,0,0,0
2022-10-20,2575,0,0,0,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
2022-10-20,2605,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2022-10-20,2641,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
2022-10-20,2668,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-10-20,2716,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
2022-10-20,2768,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
2022-10-20,2795,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2022-10-20,2824,0,0,0,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
2022-10-20,2852,0,0,0,18,0,0,0,0,1,0,0,0,18,0,0,0,0,1,0,0,0,0
2022-10-20,2854,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
2022-10-20,2878,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2022-10-20,2886,0,0,0,18,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
2022-10-20,2907,0,0,0,19,0,0,0,0,1,0,0,0,19,0,0,0,0,1,0,0,0,0
2022-10-20,2947,0,0,0,17,0,0,0,0,2,0,0,0,17,0,0,0,0,2,0,0,0,0
2022-10-20,3001,0,0,0,18,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
2022-10-20,3036,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-10-20,3043,1,0,0,9,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0
2022-10-20,3058,0,0,0,16,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
2022-10-20,3125,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2022-10-20,3131,0,0,0,14,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
2022-10-20,3156,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-10-20,3169,1,0,0,16,0,0,0,0,0,1,0,0,16,0,0,0,0,0,0,0,0,0
2022-10-20,3177,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2022-10-20,3199,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2022-10-20,3249,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
2022-10-20,3331,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
2022-10-20,3341,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
2022-10-20,3401,0,0,0,13,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2022-10-20,3433,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
2022-10-20,3463,1,0,0,20,0,0,0,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0
2022-10-20,3529,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2022-10-20,3537,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2022-10-20,3557,6,0,0,35,0,0,0,0,1,4,0,0,35,0,0,0,0,1,0,0,0,0
2022-10-20,3578,0,0,0,5,0,0,0,0,1,0,0,0,5,0,0,0,0,1,0,0,0,0
2022-10-20,3647,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2022-10-20,3659,0,0,0,14,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
2022-10-20,3749,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2022-10-20,3774,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-10-20,3786,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
2022-10-20,3802,0,0,0,21,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
2022-10-20,3883,0,0,0,16,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
2022-10-20,3907,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
2022-10-20,3933,0,0,0,12,0,0,0,0,1,0,0,0,12,0,0,0,0,1,0,0,0,0
2022-10-20,3946,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2022-10-20,3948,1,0,0,29,0,0,0,0,0,1,0,0,29,0,0,0,0,0,0,0,0,0
2022-10-20,3987,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2022-10-20,4019,0,0,0,19,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
2022-10-20,4038,0,0,0,12,0,0,0,0,1,0,0,0,12,0,0,0,0,1,0,0,0,0
2022-10-20,4052,0,0,0,16,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
2022-10-20,4087,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
2022-10-20,4116,1,0,0,15,0,0,0,0,2,1,0,0,15,0,0,0,0,1,0,0,0,0
2022-10-20,4137,0,0,0,8,0,0,0,0,1,0,0,0,8,0,0,0,0,1,0,0,0,0
2022-10-20,4172,0,0,0,19,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
2022-10-20,4240,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-10-20,4273,0,0,0,21,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
2022-10-20,4301,0,0,0,26,0,0,0,0,1,0,0,0,25,0,0,0,0,1,0,0,0,0
2022-10-20,4346,0,0,0,11,0,0,0,0,1,0,0,0,11,0,0,0,0,1,0,0,0,0
2022-10-20,4439,1,0,0,23,0,0,0,0,1,1,0,0,23,0,0,0,0,1,0,0,0,0
2022-10-20,4463,0,0,0,13,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2022-10-20,4492,0,0,0,24,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
2022-10-20,4517,1,0,0,13,0,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0
2022-10-20,4548,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-10-20,4568,1,0,0,35,0,0,0,0,2,1,0,0,35,0,0,0,0,2,0,0,0,0
2022-10-20,4591,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2022-10-20,4617,0,0,0,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
2022-10-20,4664,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
2022-10-20,4679,1,0,0,61,0,0,0,0,0,1,0,0,61,0,0,0,0,0,0,0,0,0
2022-10-20,4696,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2022-10-20,4710,0,0,0,15,0,0,0,1,1,0,0,0,15,0,0,0,1,1,0,0,0,0
2022-10-20,4744,0,0,0,67,0,0,0,0,2,0,0,0,66,0,0,0,0,2,0,0,0,0
2022-10-20,4756,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2022-10-20,4813,1,0,0,5,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0
2022-10-20,4832,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2022-10-20,4854,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2022-10-20,4895,1,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
2022-10-20,4902,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-10-20,4906,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-10-20,4918,1,0,0,81,0,0,0,0,6,1,0,0,81,0,0,0,0,5,0,0,0,0
2022-10-20,4922,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-10-20,4935,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-10-20,4956,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-10-20,4962,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
2022-10-20,4966,1,0,0,6,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0
2022-10-20,4968,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
